run_id,event_uid,canonical_key,selected_source,source_count,all_sources_json,sport_norm,league_norm,gender_scope,scheduled_start_utc,scheduled_date_local,home_team_norm,away_team_norm,home_team_display,away_team_display,final_score_display,game_state,status_norm,home_score,away_score,winner,loser,outcome_type,editorial_tier,editorial_bucket,content_action,content_family,posting_priority,caption_seed,score_by_period_json,team_stats_json,player_stats_json,top_performers_json,confidence,confidence_reason_json,score_conflict,manual_review,include_in_dashboard,include_in_graphics,editorial_rank,graphics_headline,graphics_subhead,source_url,source_priority
cc84c917103a2a20,c035404f02cb0bd5,soccer|2026-06-06|greece u19|portugal u19,api_sports,1,"[""api_sports""]",soccer,UEFA U19 Championship - Qualification,unknown,2026-06-06T15:00:00+00:00,2026-06-06,portugal u19,greece u19,Portugal U19,Greece U19,Greece U19 0 - Portugal U19 0,final,final,0,0,,,draw,Tier 3,Review Queue,Manual Review,Results Desk,Archive Only,"Greece U19 and Portugal U19 finished level, 0-0.","{""goals"": {""home"": 0, ""away"": 0}, ""score"": {""halftime"": {""home"": 0, ""away"": 0}, ""fulltime"": {""home"": 0, ""away"": 0}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.72,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""gender_unknown_penalty"", -0.2]], ""final_confidence"": 0.72}",No,Yes,No,No,0.0,Greece U19 and Portugal U19 draw 0-0,Final: Greece U19 0 - Portugal U19 0,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,153a5cf817bf5776,soccer|2026-06-06|iceland u19|montenegro u19,api_sports,1,"[""api_sports""]",soccer,UEFA U19 Championship - Qualification,unknown,2026-06-06T15:00:00+00:00,2026-06-06,iceland u19,montenegro u19,Iceland U19,Montenegro U19,Montenegro U19 1 - Iceland U19 1,final,final,1,1,,,draw,Tier 3,Review Queue,Manual Review,Results Desk,Archive Only,"Montenegro U19 and Iceland U19 finished level, 1-1.","{""goals"": {""home"": 1, ""away"": 1}, ""score"": {""halftime"": {""home"": 1, ""away"": 1}, ""fulltime"": {""home"": 1, ""away"": 1}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.72,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""gender_unknown_penalty"", -0.2]], ""final_confidence"": 0.72}",No,Yes,No,No,0.0,Montenegro U19 and Iceland U19 draw 1-1,Final: Montenegro U19 1 - Iceland U19 1,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,8fef4cce18a6b43b,soccer|2026-06-06|fjardabyggd leiknir|kfg,api_sports,1,"[""api_sports""]",soccer,2. Deild,unknown,2026-06-06T15:00:00+00:00,2026-06-06,fjardabyggd leiknir,kfg,Fjardabyggd / Leiknir,KFG,KFG 1 - Fjardabyggd / Leiknir 5,final,final,5,1,Fjardabyggd / Leiknir,KFG,win,Tier 3,Review Queue,Manual Review,Results Desk,Archive Only,"Fjardabyggd / Leiknir defeated KFG, KFG 1 - Fjardabyggd / Leiknir 5.","{""goals"": {""home"": 5, ""away"": 1}, ""score"": {""halftime"": {""home"": 3, ""away"": 1}, ""fulltime"": {""home"": 5, ""away"": 1}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.72,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""gender_unknown_penalty"", -0.2]], ""final_confidence"": 0.72}",No,Yes,No,No,0.0,Fjardabyggd / Leiknir beat KFG,Final: KFG 1 - Fjardabyggd / Leiknir 5,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,973e1a2513f73e0f,soccer|2026-06-06|ethiopia|malawi,api_sports,1,"[""api_sports""]",soccer,Friendlies,unknown,2026-06-06T15:00:00+00:00,2026-06-06,ethiopia,malawi,Ethiopia,Malawi,Malawi 0 - Ethiopia 1,final,final,1,0,Ethiopia,Malawi,win,Tier 3,Review Queue,Manual Review,Results Desk,Archive Only,"Ethiopia defeated Malawi, Malawi 0 - Ethiopia 1.","{""goals"": {""home"": 1, ""away"": 0}, ""score"": {""halftime"": {""home"": 1, ""away"": 0}, ""fulltime"": {""home"": 1, ""away"": 0}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.72,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""gender_unknown_penalty"", -0.2]], ""final_confidence"": 0.72}",No,Yes,No,No,0.0,Ethiopia beat Malawi,Final: Malawi 0 - Ethiopia 1,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,279c637847f11e6c,soccer|2026-06-06|evv|stedoco,api_sports,1,"[""api_sports""]",soccer,Derde Divisie - Relegation Round,unknown,2026-06-06T15:00:00+00:00,2026-06-06,evv,stedoco,EVV,SteDoCo,SteDoCo 1 - EVV 1,final,final,1,1,,,draw,Tier 3,Review Queue,Manual Review,Results Desk,Archive Only,"SteDoCo and EVV finished level, 1-1.","{""goals"": {""home"": 1, ""away"": 1}, ""score"": {""halftime"": {""home"": null, ""away"": null}, ""fulltime"": {""home"": 1, ""away"": 1}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.72,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""gender_unknown_penalty"", -0.2]], ""final_confidence"": 0.72}",No,Yes,No,No,0.0,SteDoCo and EVV draw 1-1,Final: SteDoCo 1 - EVV 1,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,58810793ff9a3f78,soccer|2026-06-06|latvia u17|ukraine u17,api_sports,1,"[""api_sports""]",soccer,UEFA U17 Championship - Qualification,unknown,2026-06-06T15:00:00+00:00,2026-06-06,ukraine u17,latvia u17,Ukraine U17,Latvia U17,Latvia U17 3 - Ukraine U17 2,final,final,2,3,Latvia U17,Ukraine U17,win,Tier 2,Review Queue,Manual Review,Results Desk,Archive Only,"Latvia U17 defeated Ukraine U17, Latvia U17 3 - Ukraine U17 2.","{""goals"": {""home"": 2, ""away"": 3}, ""score"": {""halftime"": {""home"": 1, ""away"": 0}, ""fulltime"": {""home"": 2, ""away"": 3}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.72,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""gender_unknown_penalty"", -0.2]], ""final_confidence"": 0.72}",No,Yes,No,No,0.0,Latvia U17 beat Ukraine U17,Final: Latvia U17 3 - Ukraine U17 2,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,d696e8eae8ba5520,soccer|2026-06-06|estonia|faroe islands,api_sports,1,"[""api_sports""]",soccer,Baltic Cup,unknown,2026-06-06T15:00:00+00:00,2026-06-06,estonia,faroe islands,Estonia,Faroe Islands,Faroe Islands 0 - Estonia 1,final,final,1,0,Estonia,Faroe Islands,win,Tier 2,Review Queue,Manual Review,Results Desk,Archive Only,"Estonia defeated Faroe Islands, Faroe Islands 0 - Estonia 1.","{""goals"": {""home"": 1, ""away"": 0}, ""score"": {""halftime"": {""home"": 0, ""away"": 0}, ""fulltime"": {""home"": 1, ""away"": 0}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.72,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""gender_unknown_penalty"", -0.2]], ""final_confidence"": 0.72}",No,Yes,No,No,0.0,Estonia beat Faroe Islands,Final: Faroe Islands 0 - Estonia 1,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,900b5600944a0262,soccer|2026-06-06|jordan u20|panama u20,api_sports,1,"[""api_sports""]",soccer,Friendlies,unknown,2026-06-06T15:00:00+00:00,2026-06-06,jordan u20,panama u20,Jordan U20,Panama U20,Panama U20 2 - Jordan U20 1,final,final,1,2,Panama U20,Jordan U20,win,Tier 2,Review Queue,Manual Review,Results Desk,Archive Only,"Panama U20 defeated Jordan U20, Panama U20 2 - Jordan U20 1.","{""goals"": {""home"": 1, ""away"": 2}, ""score"": {""halftime"": {""home"": 0, ""away"": 1}, ""fulltime"": {""home"": 1, ""away"": 2}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.72,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""gender_unknown_penalty"", -0.2]], ""final_confidence"": 0.72}",No,Yes,No,No,0.0,Panama U20 beat Jordan U20,Final: Panama U20 2 - Jordan U20 1,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,697c60ff0696763a,soccer|2026-06-06|kosovo u21|luxembourg u21,api_sports,1,"[""api_sports""]",soccer,Friendlies,unknown,2026-06-06T15:00:00+00:00,2026-06-06,kosovo u21,luxembourg u21,Kosovo U21,Luxembourg U21,Luxembourg U21 0 - Kosovo U21 0,final,final,0,0,,,draw,Tier 2,Review Queue,Manual Review,Results Desk,Archive Only,"Luxembourg U21 and Kosovo U21 finished level, 0-0.","{""goals"": {""home"": 0, ""away"": 0}, ""score"": {""halftime"": {""home"": 0, ""away"": 0}, ""fulltime"": {""home"": 0, ""away"": 0}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.72,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""gender_unknown_penalty"", -0.2]], ""final_confidence"": 0.72}",No,Yes,No,No,0.0,Luxembourg U21 and Kosovo U21 draw 0-0,Final: Luxembourg U21 0 - Kosovo U21 0,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,312f3dabdf18707f,soccer|2026-06-06|bouenguidi|stade migoveen,api_sports,1,"[""api_sports""]",soccer,Championnat D1,unknown,2026-06-06T15:00:00+00:00,2026-06-06,bouenguidi,stade migoveen,Bouenguidi,Stade Migoveen,Stade Migoveen 0 - Bouenguidi 0,final,final,0,0,,,draw,Tier 3,Review Queue,Manual Review,Results Desk,Archive Only,"Stade Migoveen and Bouenguidi finished level, 0-0.","{""goals"": {""home"": 0, ""away"": 0}, ""score"": {""halftime"": {""home"": 0, ""away"": 0}, ""fulltime"": {""home"": 0, ""away"": 0}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.72,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""gender_unknown_penalty"", -0.2]], ""final_confidence"": 0.72}",No,Yes,No,No,0.0,Stade Migoveen and Bouenguidi draw 0-0,Final: Stade Migoveen 0 - Bouenguidi 0,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,359b14493a182d50,soccer|2026-06-06|kszo 1929|resovia rzesz w,api_sports,1,"[""api_sports""]",soccer,II Liga - East,unknown,2026-06-06T15:00:00+00:00,2026-06-06,kszo 1929,resovia rzesz w,KSZO 1929,Resovia Rzeszów,Resovia Rzeszów 1 - KSZO 1929 0,final,final,0,1,Resovia Rzeszów,KSZO 1929,win,Tier 3,Review Queue,Manual Review,Results Desk,Archive Only,"Resovia Rzeszów defeated KSZO 1929, Resovia Rzeszów 1 - KSZO 1929 0.","{""goals"": {""home"": 0, ""away"": 1}, ""score"": {""halftime"": {""home"": 0, ""away"": 1}, ""fulltime"": {""home"": 0, ""away"": 1}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.72,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""gender_unknown_penalty"", -0.2]], ""final_confidence"": 0.72}",No,Yes,No,No,0.0,Resovia Rzeszów beat KSZO 1929,Final: Resovia Rzeszów 1 - KSZO 1929 0,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,dddb2b2573d3e08d,soccer|2026-06-06|g rnik polkowice|sok kleczew,api_sports,1,"[""api_sports""]",soccer,II Liga - East,unknown,2026-06-06T15:00:00+00:00,2026-06-06,g rnik polkowice,sok kleczew,Górnik Polkowice,Sokół Kleczew,Sokół Kleczew 0 - Górnik Polkowice 1,final,final,1,0,Górnik Polkowice,Sokół Kleczew,win,Tier 3,Review Queue,Manual Review,Results Desk,Archive Only,"Górnik Polkowice defeated Sokół Kleczew, Sokół Kleczew 0 - Górnik Polkowice 1.","{""goals"": {""home"": 1, ""away"": 0}, ""score"": {""halftime"": {""home"": 1, ""away"": 0}, ""fulltime"": {""home"": 1, ""away"": 0}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.72,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""gender_unknown_penalty"", -0.2]], ""final_confidence"": 0.72}",No,Yes,No,No,0.0,Górnik Polkowice beat Sokół Kleczew,Final: Sokół Kleczew 0 - Górnik Polkowice 1,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,be5895b344452c26,soccer|2026-06-06|servette ii|taverne,api_sports,1,"[""api_sports""]",soccer,1. Liga Classic - Play-offs,unknown,2026-06-06T15:00:00+00:00,2026-06-06,servette ii,taverne,Servette II,Taverne,Taverne 0 - Servette II 1,final,final,1,0,Servette II,Taverne,win,Tier 3,Review Queue,Manual Review,Results Desk,Archive Only,"Servette II defeated Taverne, Taverne 0 - Servette II 1.","{""goals"": {""home"": 1, ""away"": 0}, ""score"": {""halftime"": {""home"": null, ""away"": null}, ""fulltime"": {""home"": 1, ""away"": 0}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.72,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""gender_unknown_penalty"", -0.2]], ""final_confidence"": 0.72}",No,Yes,No,No,0.0,Servette II beat Taverne,Final: Taverne 0 - Servette II 1,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,48f563aee2a26f0f,soccer|2026-06-06|jennersdorf|mattersburg 2020,api_sports,1,"[""api_sports""]",soccer,Landesliga - Burgenland,unknown,2026-06-06T15:30:00+00:00,2026-06-06,mattersburg 2020,jennersdorf,Mattersburg 2020,Jennersdorf,Jennersdorf 0 - Mattersburg 2020 2,final,final,2,0,Mattersburg 2020,Jennersdorf,win,Tier 3,Review Queue,Manual Review,Results Desk,Archive Only,"Mattersburg 2020 defeated Jennersdorf, Jennersdorf 0 - Mattersburg 2020 2.","{""goals"": {""home"": 2, ""away"": 0}, ""score"": {""halftime"": {""home"": 1, ""away"": 0}, ""fulltime"": {""home"": 2, ""away"": 0}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.72,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""gender_unknown_penalty"", -0.2]], ""final_confidence"": 0.72}",No,Yes,No,No,0.0,Mattersburg 2020 beat Jennersdorf,Final: Jennersdorf 0 - Mattersburg 2020 2,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,075f6040bc7c3d5e,soccer|2026-06-06|deutschkreutz|edelserpentin,api_sports,1,"[""api_sports""]",soccer,Landesliga - Burgenland,unknown,2026-06-06T15:30:00+00:00,2026-06-06,edelserpentin,deutschkreutz,Edelserpentin,Deutschkreutz,Deutschkreutz 5 - Edelserpentin 1,final,final,1,5,Deutschkreutz,Edelserpentin,win,Tier 3,Review Queue,Manual Review,Results Desk,Archive Only,"Deutschkreutz defeated Edelserpentin, Deutschkreutz 5 - Edelserpentin 1.","{""goals"": {""home"": 1, ""away"": 5}, ""score"": {""halftime"": {""home"": 1, ""away"": 1}, ""fulltime"": {""home"": 1, ""away"": 5}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.72,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""gender_unknown_penalty"", -0.2]], ""final_confidence"": 0.72}",No,Yes,No,No,0.0,Deutschkreutz beat Edelserpentin,Final: Deutschkreutz 5 - Edelserpentin 1,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,c0e81ff3634290ec,soccer|2026-06-06|klingenbach|sk pama,api_sports,1,"[""api_sports""]",soccer,Landesliga - Burgenland,unknown,2026-06-06T15:30:00+00:00,2026-06-06,klingenbach,sk pama,Klingenbach,SK Pama,SK Pama 1 - Klingenbach 3,final,final,3,1,Klingenbach,SK Pama,win,Tier 3,Review Queue,Manual Review,Results Desk,Archive Only,"Klingenbach defeated SK Pama, SK Pama 1 - Klingenbach 3.","{""goals"": {""home"": 3, ""away"": 1}, ""score"": {""halftime"": {""home"": 2, ""away"": 1}, ""fulltime"": {""home"": 3, ""away"": 1}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.72,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""gender_unknown_penalty"", -0.2]], ""final_confidence"": 0.72}",No,Yes,No,No,0.0,Klingenbach beat SK Pama,Final: SK Pama 1 - Klingenbach 3,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,1819be3f88a8346e,soccer|2026-06-06|bad sauerbrunn|eberau,api_sports,1,"[""api_sports""]",soccer,Landesliga - Burgenland,unknown,2026-06-06T15:30:00+00:00,2026-06-06,eberau,bad sauerbrunn,Eberau,Bad Sauerbrunn,Bad Sauerbrunn 3 - Eberau 1,final,final,1,3,Bad Sauerbrunn,Eberau,win,Tier 3,Review Queue,Manual Review,Results Desk,Archive Only,"Bad Sauerbrunn defeated Eberau, Bad Sauerbrunn 3 - Eberau 1.","{""goals"": {""home"": 1, ""away"": 3}, ""score"": {""halftime"": {""home"": 1, ""away"": 1}, ""fulltime"": {""home"": 1, ""away"": 3}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.72,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""gender_unknown_penalty"", -0.2]], ""final_confidence"": 0.72}",No,Yes,No,No,0.0,Bad Sauerbrunn beat Eberau,Final: Bad Sauerbrunn 3 - Eberau 1,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,0f015d04a4e17fa8,soccer|2026-06-06|halbturn|siegendorf,api_sports,1,"[""api_sports""]",soccer,Landesliga - Burgenland,unknown,2026-06-06T15:30:00+00:00,2026-06-06,halbturn,siegendorf,Halbturn,Siegendorf,Siegendorf 4 - Halbturn 1,final,final,1,4,Siegendorf,Halbturn,win,Tier 3,Review Queue,Manual Review,Results Desk,Archive Only,"Siegendorf defeated Halbturn, Siegendorf 4 - Halbturn 1.","{""goals"": {""home"": 1, ""away"": 4}, ""score"": {""halftime"": {""home"": 0, ""away"": 3}, ""fulltime"": {""home"": 1, ""away"": 4}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.72,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""gender_unknown_penalty"", -0.2]], ""final_confidence"": 0.72}",No,Yes,No,No,0.0,Siegendorf beat Halbturn,Final: Siegendorf 4 - Halbturn 1,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,4afdd1e8ea5e808b,soccer|2026-06-06|leithaprodersdorf|neudorf parn,api_sports,1,"[""api_sports""]",soccer,Landesliga - Burgenland,unknown,2026-06-06T15:30:00+00:00,2026-06-06,leithaprodersdorf,neudorf parn,Leithaprodersdorf,Neudorf / Parn,Neudorf / Parn 2 - Leithaprodersdorf 1,final,final,1,2,Neudorf / Parn,Leithaprodersdorf,win,Tier 3,Review Queue,Manual Review,Results Desk,Archive Only,"Neudorf / Parn defeated Leithaprodersdorf, Neudorf / Parn 2 - Leithaprodersdorf 1.","{""goals"": {""home"": 1, ""away"": 2}, ""score"": {""halftime"": {""home"": 1, ""away"": 2}, ""fulltime"": {""home"": 1, ""away"": 2}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.72,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""gender_unknown_penalty"", -0.2]], ""final_confidence"": 0.72}",No,Yes,No,No,0.0,Neudorf / Parn beat Leithaprodersdorf,Final: Neudorf / Parn 2 - Leithaprodersdorf 1,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,2fde9261cd887cf5,soccer|2026-06-06|horitschon|kohfidisch,api_sports,1,"[""api_sports""]",soccer,Landesliga - Burgenland,unknown,2026-06-06T15:30:00+00:00,2026-06-06,horitschon,kohfidisch,Horitschon,Kohfidisch,Kohfidisch 3 - Horitschon 4,final,final,4,3,Horitschon,Kohfidisch,win,Tier 3,Review Queue,Manual Review,Results Desk,Archive Only,"Horitschon defeated Kohfidisch, Kohfidisch 3 - Horitschon 4.","{""goals"": {""home"": 4, ""away"": 3}, ""score"": {""halftime"": {""home"": 1, ""away"": 2}, ""fulltime"": {""home"": 4, ""away"": 3}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.72,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""gender_unknown_penalty"", -0.2]], ""final_confidence"": 0.72}",No,Yes,No,No,0.0,Horitschon beat Kohfidisch,Final: Kohfidisch 3 - Horitschon 4,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,db63e94408309f7a,soccer|2026-06-06|oberpullendorf|st margarethen bur,api_sports,1,"[""api_sports""]",soccer,Landesliga - Burgenland,unknown,2026-06-06T15:30:00+00:00,2026-06-06,oberpullendorf,st margarethen bur,Oberpullendorf,St. Margarethen / Bur,St. Margarethen / Bur 3 - Oberpullendorf 2,final,final,2,3,St. Margarethen / Bur,Oberpullendorf,win,Tier 3,Review Queue,Manual Review,Results Desk,Archive Only,"St. Margarethen / Bur defeated Oberpullendorf, St. Margarethen / Bur 3 - Oberpullendorf 2.","{""goals"": {""home"": 2, ""away"": 3}, ""score"": {""halftime"": {""home"": 1, ""away"": 0}, ""fulltime"": {""home"": 2, ""away"": 3}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.72,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""gender_unknown_penalty"", -0.2]], ""final_confidence"": 0.72}",No,Yes,No,No,0.0,St. Margarethen / Bur beat Oberpullendorf,Final: St. Margarethen / Bur 3 - Oberpullendorf 2,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,a6efea8ca3c34040,soccer|2026-06-06|jjk|pkku,api_sports,1,"[""api_sports""]",soccer,Ykkönen,unknown,2026-06-06T15:30:00+00:00,2026-06-06,jjk,pkku,JJK,PKKU,PKKU 3 - JJK 1,final,final,1,3,PKKU,JJK,win,Tier 3,Review Queue,Manual Review,Results Desk,Archive Only,"PKKU defeated JJK, PKKU 3 - JJK 1.","{""goals"": {""home"": 1, ""away"": 3}, ""score"": {""halftime"": {""home"": 0, ""away"": 1}, ""fulltime"": {""home"": 1, ""away"": 3}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.72,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""gender_unknown_penalty"", -0.2]], ""final_confidence"": 0.72}",No,Yes,No,No,0.0,PKKU beat JJK,Final: PKKU 3 - JJK 1,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,04393cf9c14e529f,soccer|2026-06-06|indjija|zeleznicar in ija,api_sports,1,"[""api_sports""]",soccer,Srpska Liga - Vojvodina,unknown,2026-06-06T15:30:00+00:00,2026-06-06,zeleznicar in ija,indjija,Zeleznicar Inđija,Indjija,Indjija 0 - Zeleznicar Inđija 0,final,final,0,0,,,draw,Tier 3,Review Queue,Manual Review,Results Desk,Archive Only,"Indjija and Zeleznicar Inđija finished level, 0-0.","{""goals"": {""home"": 0, ""away"": 0}, ""score"": {""halftime"": {""home"": 0, ""away"": 0}, ""fulltime"": {""home"": 0, ""away"": 0}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.72,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""gender_unknown_penalty"", -0.2]], ""final_confidence"": 0.72}",No,Yes,No,No,0.0,Indjija and Zeleznicar Inđija draw 0-0,Final: Indjija 0 - Zeleznicar Inđija 0,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,ffe9a183d0f2b9e9,soccer|2026-06-06|mladost ba ki jarak|sloven ruma,api_sports,1,"[""api_sports""]",soccer,Srpska Liga - Vojvodina,unknown,2026-06-06T15:30:00+00:00,2026-06-06,mladost ba ki jarak,sloven ruma,Mladost Bački Jarak,Sloven Ruma,Sloven Ruma 3 - Mladost Bački Jarak 2,final,final,2,3,Sloven Ruma,Mladost Bački Jarak,win,Tier 3,Review Queue,Manual Review,Results Desk,Archive Only,"Sloven Ruma defeated Mladost Bački Jarak, Sloven Ruma 3 - Mladost Bački Jarak 2.","{""goals"": {""home"": 2, ""away"": 3}, ""score"": {""halftime"": {""home"": 1, ""away"": 1}, ""fulltime"": {""home"": 2, ""away"": 3}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.72,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""gender_unknown_penalty"", -0.2]], ""final_confidence"": 0.72}",No,Yes,No,No,0.0,Sloven Ruma beat Mladost Bački Jarak,Final: Sloven Ruma 3 - Mladost Bački Jarak 2,https://v3.football.api-sports.io/fixtures,100
