asset_id,run_id,asset_type,entity_type,sport,league,entity_name,source_domain,page_url,source_url,discovered_via,selector_used,alt_text,title_text,mime_type,file_ext,width_px,height_px,file_bytes,http_status,sha256,ahash,rights_status,rights_notes,needs_manual_review,is_official_source,crawl_timestamp_utc,download_path,thumbnail_path,candidate_score,approval_status,approved_asset_id
ast_2bccb99deb6a67,assetdesk_20260608_033823,headshot,player,basketball,WNBA,Olivia Miles,cdn.wnba.com,https://www.wnba.com/players,https://cdn.wnba.com/logos/wnba/1611661328/primary/L/logo.svg,img_tag,img,,WNBA Players & Rosters | WNBA,image/svg+xml,svg,,,2708,200,5d5a7be49b05730b5eb212c382b1942d21ea2ffbf6dcf126ad21444496d80816,,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:51:58.053682+00:00,data/assets/raw/ast_2bccb99deb6a67.svg,,45,approved,appr_30f9deef32cdf6
ast_704717ef53a08c,assetdesk_20260608_033823,headshot,player,basketball,WNBA,Olivia Miles,cdn.wnba.com,https://www.wnba.com/players,https://cdn.wnba.com/logos/wnba/1611661332/primary/L/logo.svg,img_tag,img,,WNBA Players & Rosters | WNBA,image/svg+xml,svg,,,2178,200,1145863d8eeb2daeedf19c5a308b69c2041e6afc1750085d92fe7c6da325e8e2,,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:51:58.693175+00:00,data/assets/raw/ast_704717ef53a08c.svg,,45,approved,appr_31c8bbe62994f4
ast_6621d674256703,assetdesk_20260608_033823,headshot,player,basketball,WNBA,Olivia Miles,cdn.wnba.com,https://www.wnba.com/players,https://cdn.wnba.com/logos/wnba/1611661322/primary/L/logo.svg,img_tag,img,,WNBA Players & Rosters | WNBA,image/svg+xml,svg,,,32629,200,831ebb30404e77d495a295af33cdb91983d850d8b35b88564d81ecc67a7def6a,,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:51:59.332432+00:00,data/assets/raw/ast_6621d674256703.svg,,45,approved,appr_042c05e6c0a059
ast_383198c67d3657,assetdesk_20260608_033823,headshot,player,basketball,WNBA,Paige Bueckers,www.wnba.com,https://www.wnba.com/players,https://www.wnba.com/images/WNBA_fallback.png,open_graph,og:image,,WNBA Players & Rosters | WNBA,image/png,png,800,500,17727,200,10573f13f074421199a1667c15569fca3c4a342de87e3b04c933e7b18865c7fa,0000407e7e400000,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:50:50.128997+00:00,data/assets/raw/ast_383198c67d3657.png,data/assets/thumbs/ast_383198c67d3657.webp,55,approved,appr_c4d04bfa24673a
ast_1f8fe6fcd172f8,assetdesk_20260608_033823,headshot,player,basketball,WNBA,Paige Bueckers,www.wnba.com,https://www.wnba.com/players,https://www.wnba.com/images/fallbackimage_black.jpg,open_graph,twitter:image,,WNBA Players & Rosters | WNBA,image/jpeg,jpg,1600,900,43747,200,8e4bcc660eefced4f5f4b81c8d23cd6802657cd2d8b0d8a4126851aa22c08efe,0808181818180808,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:50:50.790109+00:00,data/assets/raw/ast_1f8fe6fcd172f8.jpg,data/assets/thumbs/ast_1f8fe6fcd172f8.webp,55,approved,appr_4672c45ad5b8c0
ast_5e59b117bc1630,assetdesk_20260608_033823,headshot,player,basketball,WNBA,Paige Bueckers,cdn.wnba.com,https://www.wnba.com/players,https://cdn.wnba.com/static/next/images/logos/wnba-secondary-logo.svg,img_tag,img,WNBA,WNBA Players & Rosters | WNBA,image/svg+xml,svg,,,2521,200,0a943b3b90b703af5cd9378f0025cf45ef522e6f813684039c16973c01df9894,,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:50:51.425990+00:00,data/assets/raw/ast_5e59b117bc1630.svg,,45,approved,appr_b513120c05e98d
ast_a3910f0d4a09e6,assetdesk_20260608_033823,headshot,player,basketball,WNBA,Paige Bueckers,cdn.wnba.com,https://www.wnba.com/players,https://cdn.wnba.com/logos/wnba/1611661330/primary/L/logo.svg,img_tag,img,,WNBA Players & Rosters | WNBA,image/svg+xml,svg,,,2919,200,a76ce6ab16ebc69cf0cc3c40915e7d9d5dbaea8cc57a61e21699761404b7b0e8,,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:50:52.073901+00:00,data/assets/raw/ast_a3910f0d4a09e6.svg,,45,approved,appr_d5608d5ccdb9a4
ast_a62f6960066939,assetdesk_20260608_033823,headshot,player,basketball,WNBA,Paige Bueckers,cdn.wnba.com,https://www.wnba.com/players,https://cdn.wnba.com/logos/wnba/1611661329/primary/L/logo.svg,img_tag,img,,WNBA Players & Rosters | WNBA,image/svg+xml,svg,,,4046,200,172aba56e343507f6b5e3edd9ea6cf4971173bc86171e90ece2e27cdc4610483,,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:50:52.709976+00:00,data/assets/raw/ast_a62f6960066939.svg,,45,approved,appr_45706ca9462624
ast_335bd4160f9807,assetdesk_20260608_033823,headshot,player,basketball,WNBA,Paige Bueckers,cdn.wnba.com,https://www.wnba.com/players,https://cdn.wnba.com/logos/wnba/1611661323/primary/L/logo.svg,img_tag,img,,WNBA Players & Rosters | WNBA,image/svg+xml,svg,,,12359,200,86a071cffb6761b35f5d3602036740182dcb5eae146ae4916a92268254de4b4b,,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:50:53.351269+00:00,data/assets/raw/ast_335bd4160f9807.svg,,45,approved,appr_31d06ca712b154
ast_0eae93dcac294c,assetdesk_20260608_033823,headshot,player,basketball,WNBA,Paige Bueckers,cdn.wnba.com,https://www.wnba.com/players,https://cdn.wnba.com/logos/wnba/1611661321/primary/L/logo.svg,img_tag,img,,WNBA Players & Rosters | WNBA,image/svg+xml,svg,,,17842,200,34667bdc5aa8ab8349a2c6754079d197e3ee8807a5226c9271386c9016848356,,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:50:54.007590+00:00,data/assets/raw/ast_0eae93dcac294c.svg,,45,approved,appr_9b60c0dfc33b77
ast_dcb7f719602f57,assetdesk_20260608_033823,headshot,player,basketball,WNBA,Paige Bueckers,cdn.wnba.com,https://www.wnba.com/players,https://cdn.wnba.com/logos/wnba/1611661331/primary/L/logo.svg,img_tag,img,,WNBA Players & Rosters | WNBA,image/svg+xml,svg,,,1207,200,399de741bc06f4b8e4dd5dd7601780717c4c3da01bf93e073e42953d40cef1de,,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:50:54.645684+00:00,data/assets/raw/ast_dcb7f719602f57.svg,,45,approved,appr_bcb8c72b6d46d3
ast_0c2a228fc150b2,assetdesk_20260608_033823,headshot,player,basketball,WNBA,Paige Bueckers,cdn.wnba.com,https://www.wnba.com/players,https://cdn.wnba.com/logos/wnba/1611661325/primary/L/logo.svg,img_tag,img,,WNBA Players & Rosters | WNBA,image/svg+xml,svg,,,17010,200,45882f631146fa58ed847f70665be3ff4438a790bd5d3920e0964fa5ed4cebcf,,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:50:55.290554+00:00,data/assets/raw/ast_0c2a228fc150b2.svg,,45,approved,appr_a7795f7afc3d94
ast_5438f370382089,assetdesk_20260608_033823,headshot,player,basketball,WNBA,Paige Bueckers,cdn.wnba.com,https://www.wnba.com/players,https://cdn.wnba.com/logos/wnba/1611661319/primary/L/logo.svg,img_tag,img,,WNBA Players & Rosters | WNBA,image/svg+xml,svg,,,1914,200,a96b8f2aaf28efe1dbec46958149a5f7b50c769b4f98b6dd2519f202d394abbc,,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:50:55.936919+00:00,data/assets/raw/ast_5438f370382089.svg,,45,approved,appr_cca95fd4ef424c
ast_96294e7e8e85bf,assetdesk_20260608_033823,headshot,player,basketball,WNBA,Paige Bueckers,cdn.wnba.com,https://www.wnba.com/players,https://cdn.wnba.com/logos/wnba/1611661320/primary/L/logo.svg,img_tag,img,,WNBA Players & Rosters | WNBA,image/svg+xml,svg,,,4713,200,a66284f1eb7ad98288eb0072ed625510e69623cfb0ded129058b7f4a8aaf768c,,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:50:56.574620+00:00,data/assets/raw/ast_96294e7e8e85bf.svg,,45,approved,appr_9c553f47a5aa5d
ast_a9240f8a423f1c,assetdesk_20260608_033823,headshot,player,basketball,WNBA,Paige Bueckers,cdn.wnba.com,https://www.wnba.com/players,https://cdn.wnba.com/logos/wnba/1611661324/primary/L/logo.svg,img_tag,img,,WNBA Players & Rosters | WNBA,image/svg+xml,svg,,,9849,200,06355b777e8328a79b3779d477a238f407548779e6dabfa8a2ce43a29c5a0528,,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:50:57.213561+00:00,data/assets/raw/ast_a9240f8a423f1c.svg,,45,approved,appr_5d2c9ce44abb71
ast_ba51aa4fe522a0,assetdesk_20260608_033823,headshot,player,basketball,WNBA,Paige Bueckers,cdn.wnba.com,https://www.wnba.com/players,https://cdn.wnba.com/logos/wnba/1611661313/primary/L/logo.svg,img_tag,img,,WNBA Players & Rosters | WNBA,image/svg+xml,svg,,,16458,200,84f4afb9bc1555ae62f85cb62a4146f22d08820acb0aba7ccfa3cf312d7a8ca6,,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:50:57.863117+00:00,data/assets/raw/ast_ba51aa4fe522a0.svg,,45,approved,appr_dc7aa984be0379
ast_181637d577c4e0,assetdesk_20260608_033823,headshot,player,basketball,WNBA,Paige Bueckers,cdn.wnba.com,https://www.wnba.com/players,https://cdn.wnba.com/logos/wnba/1611661317/primary/L/logo.svg,img_tag,img,,WNBA Players & Rosters | WNBA,image/svg+xml,svg,,,1792,200,a829b9aca4eb148168fde21ef1ed63494765e8178c073a8e563940b867537d6a,,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:50:58.506686+00:00,data/assets/raw/ast_181637d577c4e0.svg,,45,approved,appr_37e31572ab9ffb
ast_d5218387be40aa,assetdesk_20260608_033823,headshot,player,basketball,WNBA,Paige Bueckers,cdn.wnba.com,https://www.wnba.com/players,https://cdn.wnba.com/logos/wnba/1611661327/primary/L/logo.svg,img_tag,img,,WNBA Players & Rosters | WNBA,image/svg+xml,svg,,,6947,200,3070f8155146c93d9bb6ef6d3ed60198fa89f04ca479fe92e0fed9521d93e453,,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:50:59.142769+00:00,data/assets/raw/ast_d5218387be40aa.svg,,45,approved,appr_a51ee1aa5ac0ec
ast_6f7f905f952520,assetdesk_20260608_033823,headshot,player,basketball,WNBA,Paige Bueckers,cdn.wnba.com,https://www.wnba.com/players,https://cdn.wnba.com/logos/wnba/1611661328/primary/L/logo.svg,img_tag,img,,WNBA Players & Rosters | WNBA,image/svg+xml,svg,,,2708,200,5d5a7be49b05730b5eb212c382b1942d21ea2ffbf6dcf126ad21444496d80816,,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:50:59.790578+00:00,data/assets/raw/ast_6f7f905f952520.svg,,45,approved,appr_636c7602ffd203
ast_67cbf7bf694143,assetdesk_20260608_033823,headshot,player,basketball,WNBA,Paige Bueckers,cdn.wnba.com,https://www.wnba.com/players,https://cdn.wnba.com/logos/wnba/1611661332/primary/L/logo.svg,img_tag,img,,WNBA Players & Rosters | WNBA,image/svg+xml,svg,,,2178,200,1145863d8eeb2daeedf19c5a308b69c2041e6afc1750085d92fe7c6da325e8e2,,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:51:00.447388+00:00,data/assets/raw/ast_67cbf7bf694143.svg,,45,approved,appr_4af09d10521c2a
ast_8ee247c3b75091,assetdesk_20260608_033823,headshot,player,basketball,WNBA,Paige Bueckers,cdn.wnba.com,https://www.wnba.com/players,https://cdn.wnba.com/logos/wnba/1611661322/primary/L/logo.svg,img_tag,img,,WNBA Players & Rosters | WNBA,image/svg+xml,svg,,,32629,200,831ebb30404e77d495a295af33cdb91983d850d8b35b88564d81ecc67a7def6a,,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:51:01.087185+00:00,data/assets/raw/ast_8ee247c3b75091.svg,,45,approved,appr_f825aa276b91f1
ast_b8251e8575632b,assetdesk_20260608_033823,logo,team,basketball,WNBA,Phoenix Mercury,cdn.wnba.com,https://mercury.wnba.com/roster/,https://cdn.wnba.com/logos/wnba/1611661330/primary/L/logo.svg,img_tag,img,,Roster,image/svg+xml,svg,,,2919,200,a76ce6ab16ebc69cf0cc3c40915e7d9d5dbaea8cc57a61e21699761404b7b0e8,,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:42:55.997572+00:00,data/assets/raw/ast_b8251e8575632b.svg,,45,approved,appr_955b4f10eaa001
ast_2ef1541b644791,assetdesk_20260608_033823,logo,team,basketball,WNBA,Phoenix Mercury,cdn.wnba.com,https://mercury.wnba.com/roster/,https://cdn.wnba.com/logos/wnba/1611661329/primary/L/logo.svg,img_tag,img,,Roster,image/svg+xml,svg,,,4046,200,172aba56e343507f6b5e3edd9ea6cf4971173bc86171e90ece2e27cdc4610483,,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:42:56.636101+00:00,data/assets/raw/ast_2ef1541b644791.svg,,45,approved,appr_c9f93227021227
ast_158b3ae457493d,assetdesk_20260608_033823,logo,team,basketball,WNBA,Phoenix Mercury,cdn.wnba.com,https://mercury.wnba.com/roster/,https://cdn.wnba.com/logos/wnba/1611661323/primary/L/logo.svg,img_tag,img,,Roster,image/svg+xml,svg,,,12359,200,86a071cffb6761b35f5d3602036740182dcb5eae146ae4916a92268254de4b4b,,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:42:57.276025+00:00,data/assets/raw/ast_158b3ae457493d.svg,,45,approved,appr_9f569690c2ef63
ast_995fb39b69939a,assetdesk_20260608_033823,logo,team,basketball,WNBA,Phoenix Mercury,cdn.wnba.com,https://mercury.wnba.com/roster/,https://cdn.wnba.com/logos/wnba/1611661321/primary/L/logo.svg,img_tag,img,,Roster,image/svg+xml,svg,,,17842,200,34667bdc5aa8ab8349a2c6754079d197e3ee8807a5226c9271386c9016848356,,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:42:57.934698+00:00,data/assets/raw/ast_995fb39b69939a.svg,,45,approved,appr_7e656a3b7fc6ee
ast_72d5a8c8d53ba8,assetdesk_20260608_033823,logo,team,basketball,WNBA,Phoenix Mercury,cdn.wnba.com,https://mercury.wnba.com/roster/,https://cdn.wnba.com/logos/wnba/1611661331/primary/L/logo.svg,img_tag,img,,Roster,image/svg+xml,svg,,,1207,200,399de741bc06f4b8e4dd5dd7601780717c4c3da01bf93e073e42953d40cef1de,,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:42:58.575942+00:00,data/assets/raw/ast_72d5a8c8d53ba8.svg,,45,approved,appr_44f255d817281b
ast_5b40c9d91a277c,assetdesk_20260608_033823,logo,team,basketball,WNBA,Phoenix Mercury,cdn.wnba.com,https://mercury.wnba.com/roster/,https://cdn.wnba.com/logos/wnba/1611661325/primary/L/logo.svg,img_tag,img,,Roster,image/svg+xml,svg,,,17010,200,45882f631146fa58ed847f70665be3ff4438a790bd5d3920e0964fa5ed4cebcf,,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:42:59.215854+00:00,data/assets/raw/ast_5b40c9d91a277c.svg,,45,approved,appr_b736cce5bfb833
ast_6ec180ce2fe9d1,assetdesk_20260608_033823,logo,team,basketball,WNBA,Phoenix Mercury,cdn.wnba.com,https://mercury.wnba.com/roster/,https://cdn.wnba.com/logos/wnba/1611661319/primary/L/logo.svg,img_tag,img,,Roster,image/svg+xml,svg,,,1914,200,a96b8f2aaf28efe1dbec46958149a5f7b50c769b4f98b6dd2519f202d394abbc,,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:42:59.871159+00:00,data/assets/raw/ast_6ec180ce2fe9d1.svg,,45,approved,appr_cd18faa7c54c6b
ast_7dcb4ad7f3e7fa,assetdesk_20260608_033823,logo,team,basketball,WNBA,Phoenix Mercury,cdn.wnba.com,https://mercury.wnba.com/roster/,https://cdn.wnba.com/logos/wnba/1611661320/primary/L/logo.svg,img_tag,img,,Roster,image/svg+xml,svg,,,4713,200,a66284f1eb7ad98288eb0072ed625510e69623cfb0ded129058b7f4a8aaf768c,,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:43:00.511448+00:00,data/assets/raw/ast_7dcb4ad7f3e7fa.svg,,45,approved,appr_685e0ff99752d0
ast_cd0aaca17f978d,assetdesk_20260608_033823,logo,team,basketball,WNBA,Phoenix Mercury,cdn.wnba.com,https://mercury.wnba.com/roster/,https://cdn.wnba.com/logos/wnba/1611661324/primary/L/logo.svg,img_tag,img,,Roster,image/svg+xml,svg,,,9849,200,06355b777e8328a79b3779d477a238f407548779e6dabfa8a2ce43a29c5a0528,,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:43:01.152710+00:00,data/assets/raw/ast_cd0aaca17f978d.svg,,45,approved,appr_bdf4c3278678ce
ast_2bf4813ad9d6b0,assetdesk_20260608_033823,logo,team,basketball,WNBA,Phoenix Mercury,cdn.wnba.com,https://mercury.wnba.com/roster/,https://cdn.wnba.com/logos/wnba/1611661313/primary/L/logo.svg,img_tag,img,,Roster,image/svg+xml,svg,,,16458,200,84f4afb9bc1555ae62f85cb62a4146f22d08820acb0aba7ccfa3cf312d7a8ca6,,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:43:01.790338+00:00,data/assets/raw/ast_2bf4813ad9d6b0.svg,,45,approved,appr_843f7573aabe7a
ast_80a0af4be7397d,assetdesk_20260608_033823,logo,team,basketball,WNBA,Phoenix Mercury,cdn.wnba.com,https://mercury.wnba.com/roster/,https://cdn.wnba.com/logos/wnba/1611661317/primary/L/logo.svg,img_tag,img,,Roster,image/svg+xml,svg,,,1792,200,a829b9aca4eb148168fde21ef1ed63494765e8178c073a8e563940b867537d6a,,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:43:02.436884+00:00,data/assets/raw/ast_80a0af4be7397d.svg,,45,approved,appr_678bc49a4e1876
ast_d3cbced63c6c88,assetdesk_20260608_033823,logo,team,basketball,WNBA,Phoenix Mercury,cdn.wnba.com,https://mercury.wnba.com/roster/,https://cdn.wnba.com/logos/wnba/1611661327/primary/L/logo.svg,img_tag,img,,Roster,image/svg+xml,svg,,,6947,200,3070f8155146c93d9bb6ef6d3ed60198fa89f04ca479fe92e0fed9521d93e453,,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:43:03.089543+00:00,data/assets/raw/ast_d3cbced63c6c88.svg,,45,approved,appr_35c9aa344e9b88
ast_85a22384daf866,assetdesk_20260608_033823,logo,team,basketball,WNBA,Phoenix Mercury,cdn.wnba.com,https://mercury.wnba.com/roster/,https://cdn.wnba.com/logos/wnba/1611661328/primary/L/logo.svg,img_tag,img,,Roster,image/svg+xml,svg,,,2708,200,5d5a7be49b05730b5eb212c382b1942d21ea2ffbf6dcf126ad21444496d80816,,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:43:03.740368+00:00,data/assets/raw/ast_85a22384daf866.svg,,45,approved,appr_6898143ed3796e
ast_7b9bdff3b1921b,assetdesk_20260608_033823,logo,team,basketball,WNBA,Phoenix Mercury,cdn.wnba.com,https://mercury.wnba.com/roster/,https://cdn.wnba.com/logos/wnba/1611661332/primary/L/logo.svg,img_tag,img,,Roster,image/svg+xml,svg,,,2178,200,1145863d8eeb2daeedf19c5a308b69c2041e6afc1750085d92fe7c6da325e8e2,,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:43:04.376695+00:00,data/assets/raw/ast_7b9bdff3b1921b.svg,,45,approved,appr_5d5f953b6af6bb
ast_825d4fc08c9cc6,assetdesk_20260608_033823,logo,team,basketball,WNBA,Phoenix Mercury,cdn.wnba.com,https://mercury.wnba.com/roster/,https://cdn.wnba.com/logos/wnba/1611661322/primary/L/logo.svg,img_tag,img,,Roster,image/svg+xml,svg,,,32629,200,831ebb30404e77d495a295af33cdb91983d850d8b35b88564d81ecc67a7def6a,,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:43:05.023559+00:00,data/assets/raw/ast_825d4fc08c9cc6.svg,,45,approved,appr_52076af8effe63
ast_3af3bde00ae7d3,assetdesk_20260608_033823,logo_candidate,team,basketball,WNBA,Phoenix Mercury,mercury.wnba.com,https://mercury.wnba.com/roster/,https://mercury.wnba.com/images/WNBA_fallback.jpg,open_graph,og:image,,Roster,image/jpeg,jpg,1600,900,43747,200,8e4bcc660eefced4f5f4b81c8d23cd6802657cd2d8b0d8a4126851aa22c08efe,0808181818180808,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:42:54.678646+00:00,data/assets/raw/ast_3af3bde00ae7d3.jpg,data/assets/thumbs/ast_3af3bde00ae7d3.webp,35,approved,appr_6f8e99e7a012cf
ast_ef55e625b7bc1c,assetdesk_20260608_033823,logo_candidate,team,basketball,WNBA,Phoenix Mercury,cdn.wnba.com,https://mercury.wnba.com/roster/,https://cdn.wnba.com/sites/1611661317/2025/11/cropped-MercuryPrimary-1.png,img_tag,img,cropped-MercuryPrimary-1.png,Roster,image/png,png,512,512,14050,200,05d0e636d75ce549741216e921a2dfc6ab6f8599fca84ce72398608228843ec7,001c7e7e7e5e4400,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:42:55.358625+00:00,data/assets/raw/ast_ef55e625b7bc1c.png,data/assets/thumbs/ast_ef55e625b7bc1c.webp,25,approved,appr_191c681ceddbac
ast_20a95e67ced25a,assetdesk_20260608_033823,logo_candidate,team,basketball,WNBA,Phoenix Mercury,cdn.wnba.com,https://mercury.wnba.com/roster/,https://cdn.wnba.com/sites/1611661317/2025/09/BB_Horz_White_LtBlue_RGB.png,img_tag,img,,Roster,image/png,png,486,79,4100,200,bbc0adc829292cae03afed441d27babaa01ab5330aa7a9c0767d57d77e05b053,efe7c7c7c7d7c7c7,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:43:05.665527+00:00,data/assets/raw/ast_20a95e67ced25a.png,data/assets/thumbs/ast_20a95e67ced25a.webp,25,approved,appr_5ff23a318c047c
ast_9ddcfa5b2a7fb9,assetdesk_20260608_033823,logo_candidate,team,basketball,WNBA,Phoenix Mercury,cdn.wnba.com,https://mercury.wnba.com/roster/,https://cdn.wnba.com/headshots/wnba/latest/260x190/1643493.png,img_tag,img,Noemie Brochant headshot,Roster,image/png,png,260,190,14897,200,d803ae012541fba77d3b683ec0e58bcdfb00624fdff1c262f0f0d16ce5e379e4,0018181818187cfe,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:43:06.331604+00:00,data/assets/raw/ast_9ddcfa5b2a7fb9.png,data/assets/thumbs/ast_9ddcfa5b2a7fb9.webp,25,approved,appr_0eb2c85d20d1a0
ast_0aa5b569cdeafe,assetdesk_20260608_033823,logo_candidate,team,basketball,WNBA,Phoenix Mercury,cdn.wnba.com,https://mercury.wnba.com/roster/,https://cdn.wnba.com/headshots/wnba/latest/260x190/1627674.png,img_tag,img,Kahleah Copper headshot,Roster,image/png,png,260,190,24074,200,3c584b0975af22645262bbbfbac1157da28daeaf378d3db46d48c7ce769521d7,08181c181818dadf,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:43:07.006376+00:00,data/assets/raw/ast_0aa5b569cdeafe.png,data/assets/thumbs/ast_0aa5b569cdeafe.webp,25,approved,appr_45c62fe30381ac
ast_27aee8ace37b73,assetdesk_20260608_033823,logo_candidate,team,basketball,WNBA,Phoenix Mercury,cdn.wnba.com,https://mercury.wnba.com/roster/,https://cdn.wnba.com/headshots/wnba/latest/260x190/1630442.png,img_tag,img,Natasha Mack headshot,Roster,image/png,png,260,190,17377,200,9d92ce31d6f083a14415620b02689ec336dfaa90e8577a1e57115e772778d3c1,0018181818187eff,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:43:07.664775+00:00,data/assets/raw/ast_27aee8ace37b73.png,data/assets/thumbs/ast_27aee8ace37b73.webp,25,approved,appr_6164af35f8e55f
ast_432ead26807a67,assetdesk_20260608_033823,logo_candidate,team,basketball,WNBA,Phoenix Mercury,cdn.wnba.com,https://mercury.wnba.com/roster/,https://cdn.wnba.com/headshots/wnba/latest/260x190/1642777.png,img_tag,img,Monique Akoa Makani headshot,Roster,image/png,png,260,190,20207,200,b0b9de57ec300bea01a91f9dd767364edfb9177a12dbf53b4803ce0e575b7aeb,081c1c1c1c1c5e5e,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:43:08.337078+00:00,data/assets/raw/ast_432ead26807a67.png,data/assets/thumbs/ast_432ead26807a67.webp,25,approved,appr_a4273d3739cfbd
