athlete_id,display_name,team_id,provider_player_id,approved_file,approved_marker,source_file,approved_at_utc,decision_source
indiana_fever_grace_vanslooten,Grace VanSlooten,indiana_fever,1643453,assets/leagues/wnba/athletes/indiana_fever_grace_vanslooten/headshot.png,assets/leagues/wnba/athletes/indiana_fever_grace_vanslooten/headshot.png.approved,https://www.wnba.com/player/1643453/grace-vanslooten,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
indiana_fever_makayla_timpson,Makayla Timpson,indiana_fever,1642815,assets/leagues/wnba/athletes/indiana_fever_makayla_timpson/headshot.png,assets/leagues/wnba/athletes/indiana_fever_makayla_timpson/headshot.png.approved,https://www.wnba.com/player/1642815/makayla-timpson,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
indiana_fever_caitlin_clark,Caitlin Clark,indiana_fever,1642286,assets/leagues/wnba/athletes/indiana_fever_caitlin_clark/headshot.png,assets/leagues/wnba/athletes/indiana_fever_caitlin_clark/headshot.png.approved,https://www.wnba.com/player/1642286/caitlin-clark,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
indiana_fever_bree_hall,Bree Hall,indiana_fever,1642788,assets/leagues/wnba/athletes/indiana_fever_bree_hall/headshot.png,assets/leagues/wnba/athletes/indiana_fever_bree_hall/headshot.png.approved,https://www.wnba.com/player/1642788/bree-hall,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
indiana_fever_monique_billings,Monique Billings,indiana_fever,1628881,assets/leagues/wnba/athletes/indiana_fever_monique_billings/headshot.png,assets/leagues/wnba/athletes/indiana_fever_monique_billings/headshot.png.approved,https://www.wnba.com/player/1628881/monique-billings,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
indiana_fever_tyasha_harris,Tyasha Harris,indiana_fever,1630112,assets/leagues/wnba/athletes/indiana_fever_tyasha_harris/headshot.png,assets/leagues/wnba/athletes/indiana_fever_tyasha_harris/headshot.png.approved,https://www.wnba.com/player/1630112/tyasha-harris,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
new_york_liberty_satou_sabally,Satou Sabally,new_york_liberty,1630149,assets/leagues/wnba/athletes/new_york_liberty_satou_sabally/headshot.png,assets/leagues/wnba/athletes/new_york_liberty_satou_sabally/headshot.png.approved,https://www.wnba.com/player/1630149/satou-sabally,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
new_york_liberty_marine_fauthoux,Marine Fauthoux,new_york_liberty,1630469,assets/leagues/wnba/athletes/new_york_liberty_marine_fauthoux/headshot.png,assets/leagues/wnba/athletes/new_york_liberty_marine_fauthoux/headshot.png.approved,https://www.wnba.com/player/1630469/marine-fauthoux,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
new_york_liberty_rebekah_gardner,Rebekah Gardner,new_york_liberty,203822,assets/leagues/wnba/athletes/new_york_liberty_rebekah_gardner/headshot.png,assets/leagues/wnba/athletes/new_york_liberty_rebekah_gardner/headshot.png.approved,https://www.wnba.com/player/203822/rebekah-gardner,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
new_york_liberty_leonie_fiebich,Leonie Fiebich,new_york_liberty,204296,assets/leagues/wnba/athletes/new_york_liberty_leonie_fiebich/headshot.png,assets/leagues/wnba/athletes/new_york_liberty_leonie_fiebich/headshot.png.approved,https://www.wnba.com/player/204296/leonie-fiebich,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
