candidate_id,athlete_id,display_name,team_id,provider_player_id,source_url,image_url,image_type,status,notes
new_york_liberty_1643609,unmatched_review_required,,new_york_liberty,1643609,https://liberty.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1643609.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
new_york_liberty_1643610,unmatched_review_required,,new_york_liberty,1643610,https://liberty.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1643610.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
new_york_liberty_201907,unmatched_review_required,,new_york_liberty,201907,https://liberty.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/201907.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
new_york_liberty_203822,unmatched_review_required,,new_york_liberty,203822,https://liberty.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/203822.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
new_york_liberty_204296,unmatched_review_required,,new_york_liberty,204296,https://liberty.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/204296.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
new_york_liberty_204335,unmatched_review_required,,new_york_liberty,204335,https://liberty.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/204335.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
toronto_tempo_101168,unmatched_review_required,,toronto_tempo,101168,https://tempo.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/101168.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
toronto_tempo_1627700,unmatched_review_required,,toronto_tempo,1627700,https://tempo.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1627700.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
toronto_tempo_1627701,unmatched_review_required,,toronto_tempo,1627701,https://tempo.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1627701.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
toronto_tempo_1628279,unmatched_review_required,,toronto_tempo,1628279,https://tempo.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1628279.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
toronto_tempo_1628915,unmatched_review_required,,toronto_tempo,1628915,https://tempo.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1628915.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
toronto_tempo_1629430,unmatched_review_required,,toronto_tempo,1629430,https://tempo.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1629430.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
toronto_tempo_1629497,unmatched_review_required,,toronto_tempo,1629497,https://tempo.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1629497.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
toronto_tempo_1629576,unmatched_review_required,,toronto_tempo,1629576,https://tempo.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1629576.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
toronto_tempo_1631055,unmatched_review_required,,toronto_tempo,1631055,https://tempo.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1631055.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
toronto_tempo_1643398,unmatched_review_required,,toronto_tempo,1643398,https://tempo.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1643398.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
