athlete_id,display_name,team_id,provider_player_id,approved_file,approved_marker,source_file,approved_at_utc,decision_source
new_york_liberty_raquel_carrera,Raquel Carrera,new_york_liberty,1630142,assets/leagues/wnba/athletes/new_york_liberty_raquel_carrera/headshot.png,assets/leagues/wnba/athletes/new_york_liberty_raquel_carrera/headshot.png.approved,outputs/latest/review_files/athlete_image_approval_pack/downloads/new_york_liberty/new_york_liberty_raquel_carrera__1630142.png,2026-06-16T02:49:50.249932+00:00,default
new_york_liberty_pauline_astier,Pauline Astier,new_york_liberty,1630384,assets/leagues/wnba/athletes/new_york_liberty_pauline_astier/headshot.png,assets/leagues/wnba/athletes/new_york_liberty_pauline_astier/headshot.png.approved,outputs/latest/review_files/athlete_image_approval_pack/downloads/new_york_liberty/new_york_liberty_pauline_astier__1630384.png,2026-06-16T02:49:50.250272+00:00,default
new_york_liberty_sabrina_ionescu,Sabrina Ionescu,new_york_liberty,1631136,assets/leagues/wnba/athletes/new_york_liberty_sabrina_ionescu/headshot.png,assets/leagues/wnba/athletes/new_york_liberty_sabrina_ionescu/headshot.png.approved,outputs/latest/review_files/athlete_image_approval_pack/downloads/new_york_liberty/new_york_liberty_sabrina_ionescu__1631136.png,2026-06-16T02:49:50.250607+00:00,default
new_york_liberty_han_xu,Han Xu,new_york_liberty,1629477,assets/leagues/wnba/athletes/new_york_liberty_han_xu/headshot.png,assets/leagues/wnba/athletes/new_york_liberty_han_xu/headshot.png.approved,outputs/latest/review_files/athlete_image_approval_pack/downloads/new_york_liberty/new_york_liberty_han_xu__1629477.png,2026-06-16T02:49:50.250951+00:00,default
new_york_liberty_marine_johannes,Marine Johannes,new_york_liberty,1629566,assets/leagues/wnba/athletes/new_york_liberty_marine_johannes/headshot.png,assets/leagues/wnba/athletes/new_york_liberty_marine_johannes/headshot.png.approved,outputs/latest/review_files/athlete_image_approval_pack/downloads/new_york_liberty/new_york_liberty_marine_johannes__1629566.png,2026-06-16T02:49:50.251281+00:00,default
new_york_liberty_anneli_maley,Anneli Maley,new_york_liberty,1629546,assets/leagues/wnba/athletes/new_york_liberty_anneli_maley/headshot.png,assets/leagues/wnba/athletes/new_york_liberty_anneli_maley/headshot.png.approved,outputs/latest/review_files/athlete_image_approval_pack/downloads/new_york_liberty/new_york_liberty_anneli_maley__1629546.png,2026-06-16T02:49:50.251627+00:00,default
new_york_liberty_breanna_stewart,Breanna Stewart,new_york_liberty,1630993,assets/leagues/wnba/athletes/new_york_liberty_breanna_stewart/headshot.png,assets/leagues/wnba/athletes/new_york_liberty_breanna_stewart/headshot.png.approved,outputs/latest/review_files/athlete_image_approval_pack/downloads/new_york_liberty/new_york_liberty_breanna_stewart__1630993.png,2026-06-16T02:49:50.251979+00:00,default
new_york_liberty_jonquel_jones,Jonquel Jones,new_york_liberty,1627668,assets/leagues/wnba/athletes/new_york_liberty_jonquel_jones/headshot.png,assets/leagues/wnba/athletes/new_york_liberty_jonquel_jones/headshot.png.approved,outputs/latest/review_files/athlete_image_approval_pack/downloads/new_york_liberty/new_york_liberty_jonquel_jones__1627668.png,2026-06-16T02:49:50.252316+00:00,default
new_york_liberty_betnijah_laney_hamilton,Betnijah Laney-Hamilton,new_york_liberty,1627673,assets/leagues/wnba/athletes/new_york_liberty_betnijah_laney_hamilton/headshot.png,assets/leagues/wnba/athletes/new_york_liberty_betnijah_laney_hamilton/headshot.png.approved,outputs/latest/review_files/athlete_image_approval_pack/downloads/new_york_liberty/new_york_liberty_betnijah_laney_hamilton__1627673.png,2026-06-16T02:49:50.252640+00:00,default
toronto_tempo_kiki_rice,Kiki Rice,toronto_tempo,1643445,assets/leagues/wnba/athletes/toronto_tempo_kiki_rice/headshot.png,assets/leagues/wnba/athletes/toronto_tempo_kiki_rice/headshot.png.approved,outputs/latest/review_files/athlete_image_approval_pack/downloads/toronto_tempo/toronto_tempo_kiki_rice__1643445.png,2026-06-16T02:49:50.252995+00:00,default
toronto_tempo_laura_juskaite,Laura Juskaite,toronto_tempo,1643420,assets/leagues/wnba/athletes/toronto_tempo_laura_juskaite/headshot.png,assets/leagues/wnba/athletes/toronto_tempo_laura_juskaite/headshot.png.approved,outputs/latest/review_files/athlete_image_approval_pack/downloads/toronto_tempo/toronto_tempo_laura_juskaite__1643420.png,2026-06-16T02:49:50.253320+00:00,default
